"Stock","yr","ct","bt",,,,,,,
"Loli_vul_AD",1983,1139,"NA",,,,,,,
"Loli_vul_AD",1984,1183,"NA",,,,,,,
"Loli_vul_AD",1985,1702,"NA",,,,,,,
"Loli_vul_AD",1986,1501,"NA",,,,,,,
"Loli_vul_AD",1987,1249,"NA",,,,,,,
"Loli_vul_AD",1988,1071,"NA",,,,,,,
"Loli_vul_AD",1989,1116,"NA",,,,,,,
"Loli_vul_AD",1990,1315,"NA",,,,,,,
"Loli_vul_AD",1991,1177,"NA",,,,,,,
"Loli_vul_AD",1992,838,"NA",,,,,,,
"Loli_vul_AD",1993,668,"NA",,,,,,,
"Loli_vul_AD",1994,1299,5.51,,,,,,,
"Loli_vul_AD",1995,1194,0.7,,,,,,,
"Loli_vul_AD",1996,887,0.15,,,,,,,
"Loli_vul_AD",1997,1442,0.51,,,,,,,
"Loli_vul_AD",1998,615,0.22,,,,,,,
"Loli_vul_AD",1999,488,15.55,,,,,,,
"Loli_vul_AD",2000,353,2.33,,,,,,,
"Loli_vul_AD",2001,506,2.97,,,,,,,
"Loli_vul_AD",2002,295,7.9,,,,,,,
"Loli_vul_AD",2003,397,2.03,,,,,,,
"Loli_vul_AD",2004,385,3.94,,,,,,,
"Loli_vul_AD",2005,754,6.4,,,,,,,
"Loli_vul_AD",2006,489.5,2.44,,,,,,,
"Loli_vul_AD",2007,690.2,2,,,,,,,
"Loli_vul_AD",2008,410.9,0.2,,,,,,,
"Loli_vul_AD",2009,465,0.3,,,,,,,
"Loli_vul_AD",2010,604.6,0.27,,,,,,,
"Loli_vul_AD",2011,150,0.75,,,,,,,
"Loli_vul_AD",2012,109,0.98,,,,,,,
"Loli_vul_AD",2013,100,2.82,,,,,,,
"Loli_vul_AD",2014,216,"NA",,,,,,,
"Loli_vul_AD",2015,"NA","NA",,,,,,,
"Merl_mer_AD",1970,4223,"NA",,,,,,,
"Merl_mer_AD",1971,3998,"NA",,,,,,,
"Merl_mer_AD",1972,4914,"NA",,,,,,,
"Merl_mer_AD",1973,9001,"NA",,,,,,,
"Merl_mer_AD",1974,10615,"NA",,,,,,,
"Merl_mer_AD",1975,10575,"NA",,,,,,,
"Merl_mer_AD",1976,10888,"NA",,,,,,,
"Merl_mer_AD",1977,11340,"NA",,,,,,,
"Merl_mer_AD",1978,9631,"NA",,,,,,,
"Merl_mer_AD",1979,8863,"NA",,,,,,,
"Merl_mer_AD",1980,8855,"NA",,,,,,,
"Merl_mer_AD",1981,9667,"NA",,,,,,,
"Merl_mer_AD",1982,12065,"NA",,,,,,,
"Merl_mer_AD",1983,17108,"NA",,,,,,,
"Merl_mer_AD",1984,23431,"NA",,,,,,,
"Merl_mer_AD",1985,27976,"NA",,,,,,,
"Merl_mer_AD",1986,19797,"NA",,,,,,,
"Merl_mer_AD",1987,20821,"NA",,,,,,,
"Merl_mer_AD",1988,23849,"NA",,,,,,,
"Merl_mer_AD",1989,23989,"NA",,,,,,,
"Merl_mer_AD",1990,20357,"NA",,,,,,,
"Merl_mer_AD",1991,23812,"NA",,,,,,,
"Merl_mer_AD",1992,26639,"NA",,,,,,,
"Merl_mer_AD",1993,33203,"NA",,,,,,,
"Merl_mer_AD",1994,35377,"NA",,,,,,,
"Merl_mer_AD",1995,36551,"NA",,,,,,,
"Merl_mer_AD",1996,29619,90.08,,,,,,,
"Merl_mer_AD",1997,17622,82.23,,,,,,,
"Merl_mer_AD",1998,12807,56.08,,,,,,,
"Merl_mer_AD",1999,8739,61.94,,,,,,,
"Merl_mer_AD",2000,8275,48.67,,,,,,,
"Merl_mer_AD",2001,8212,47.59,,,,,,,
"Merl_mer_AD",2002,7946,56.17,,,,,,,
"Merl_mer_AD",2003,8766,46.95,,,,,,,
"Merl_mer_AD",2004,9368,75.72,,,,,,,
"Merl_mer_AD",2005,12827,102.35,,,,,,,
"Merl_mer_AD",2006,16037,91.96,,,,,,,
"Merl_mer_AD",2007,13327,73.52,,,,,,,
"Merl_mer_AD",2008,12493,103.6,,,,,,,
"Merl_mer_AD",2009,12029,82.99,,,,,,,
"Merl_mer_AD",2010,10641,74.57,,,,,,,
"Merl_mer_AD",2011,9377,47.12,,,,,,,
"Merl_mer_AD",2012,9195,58.71,,,,,,,
"Merl_mer_AD",2013,9542,78.81,,,,,,,
"Merl_mer_AD",2014,"NA","NA",,,,,,,
"Merl_mer_AD",2015,"NA","NA",,,,,,,
"Micr_pou_AD",1970,708,"NA",,,,,,,
"Micr_pou_AD",1971,775,"NA",,,,,,,
"Micr_pou_AD",1972,525,"NA",,,,,,,
"Micr_pou_AD",1973,1010,"NA",,,,,,,
"Micr_pou_AD",1974,1165,"NA",,,,,,,
"Micr_pou_AD",1975,1365,"NA",,,,,,,
"Micr_pou_AD",1976,1863,"NA",,,,,,,
"Micr_pou_AD",1977,1885,"NA",,,,,,,
"Micr_pou_AD",1978,862,"NA",,,,,,,
"Micr_pou_AD",1979,1000,"NA",,,,,,,
"Micr_pou_AD",1980,1047,"NA",,,,,,,
"Micr_pou_AD",1981,842,"NA",,,,,,,
"Micr_pou_AD",1982,892,"NA",,,,,,,
"Micr_pou_AD",1983,1014,"NA",,,,,,,
"Micr_pou_AD",1984,966,"NA",,,,,,,
"Micr_pou_AD",1985,676,"NA",,,,,,,
"Micr_pou_AD",1986,998,"NA",,,,,,,
"Micr_pou_AD",1987,1359,"NA",,,,,,,
"Micr_pou_AD",1988,1133,"NA",,,,,,,
"Micr_pou_AD",1989,1034,"NA",,,,,,,
"Micr_pou_AD",1990,984,"NA",,,,,,,
"Micr_pou_AD",1991,907,"NA",,,,,,,
"Micr_pou_AD",1992,1409,"NA",,,,,,,
"Micr_pou_AD",1993,924,"NA",,,,,,,
"Micr_pou_AD",1994,632,4.52,,,,,,,
"Micr_pou_AD",1995,599,27.19,,,,,,,
"Micr_pou_AD",1996,458,22.28,,,,,,,
"Micr_pou_AD",1997,597,8.64,,,,,,,
"Micr_pou_AD",1998,800,3.65,,,,,,,
"Micr_pou_AD",1999,1056,12.02,,,,,,,
"Micr_pou_AD",2000,855,2.54,,,,,,,
"Micr_pou_AD",2001,798,2.21,,,,,,,
"Micr_pou_AD",2002,457,12.77,,,,,,,
"Micr_pou_AD",2003,604,8.54,,,,,,,
"Micr_pou_AD",2004,663,3.1,,,,,,,
"Micr_pou_AD",2005,397,6.51,,,,,,,
"Micr_pou_AD",2006,371.4,7.89,,,,,,,
"Micr_pou_AD",2007,239.9,6.56,,,,,,,
"Micr_pou_AD",2008,182.2,8.54,,,,,,,
"Micr_pou_AD",2009,182,8.98,,,,,,,
"Micr_pou_AD",2010,223.4,19.6,,,,,,,
"Micr_pou_AD",2011,55,7.37,,,,,,,
"Micr_pou_AD",2012,193.5,38.02,,,,,,,
"Micr_pou_AD",2013,132,27.21,,,,,,,
"Micr_pou_AD",2014,"NA","NA",,,,,,,
"Micr_pou_AD",2015,"NA","NA",,,,,,,
"Mull_bar_AD",1970,1553,"NA",,,,,,,
"Mull_bar_AD",1971,1228,"NA",,,,,,,
"Mull_bar_AD",1972,981,"NA",,,,,,,
"Mull_bar_AD",1973,1852,"NA",,,,,,,
"Mull_bar_AD",1974,2796,"NA",,,,,,,
"Mull_bar_AD",1975,1937,"NA",,,,,,,
"Mull_bar_AD",1976,2130,"NA",,,,,,,
"Mull_bar_AD",1977,2267,"NA",,,,,,,
"Mull_bar_AD",1978,1563,"NA",,,,,,,
"Mull_bar_AD",1979,2207,"NA",,,,,,,
"Mull_bar_AD",1980,2014,"NA",,,,,,,
"Mull_bar_AD",1981,1312,"NA",,,,,,,
"Mull_bar_AD",1982,2864,"NA",,,,,,,
"Mull_bar_AD",1983,2004,"NA",,,,,,,
"Mull_bar_AD",1984,2307,"NA",,,,,,,
"Mull_bar_AD",1985,2669,"NA",,,,,,,
"Mull_bar_AD",1986,2321,"NA",,,,,,,
"Mull_bar_AD",1987,3356,"NA",,,,,,,
"Mull_bar_AD",1988,3913,"NA",,,,,,,
"Mull_bar_AD",1989,2489,"NA",,,,,,,
"Mull_bar_AD",1990,3811,"NA",,,,,,,
"Mull_bar_AD",1991,3347,"NA",,,,,,,
"Mull_bar_AD",1992,4001,"NA",,,,,,,
"Mull_bar_AD",1993,3764,"NA",,,,,,,
"Mull_bar_AD",1994,4414,6.31,,,,,,,
"Mull_bar_AD",1995,2823,10.11,,,,,,,
"Mull_bar_AD",1996,4371,7.94,,,,,,,
"Mull_bar_AD",1997,3187,8.67,,,,,,,
"Mull_bar_AD",1998,3139,7.72,,,,,,,
"Mull_bar_AD",1999,3833,51.99,,,,,,,
"Mull_bar_AD",2000,3945,11.16,,,,,,,
"Mull_bar_AD",2001,3340,13.83,,,,,,,
"Mull_bar_AD",2002,2745,16.51,,,,,,,
"Mull_bar_AD",2003,2718,7.93,,,,,,,
"Mull_bar_AD",2004,3898,7.11,,,,,,,
"Mull_bar_AD",2005,5567,7.47,,,,,,,
"Mull_bar_AD",2006,4918,16.55,,,,,,,
"Mull_bar_AD",2007,5325,5.97,,,,,,,
"Mull_bar_AD",2008,5015,10.43,,,,,,,
"Mull_bar_AD",2009,4103,9.57,,,,,,,
"Mull_bar_AD",2010,2770,9.6,,,,,,,
"Mull_bar_AD",2011,3762,14.43,,,,,,,
"Mull_bar_AD",2012,3165,24.44,,,,,,,
"Mull_bar_AD",2013,3373,40.72,,,,,,,
"Mull_bar_AD",2014,"NA","NA",,,,,,,
"Mull_bar_AD",2015,"NA","NA",,,,,,,
"Octo_vul_AD",1970,2009,"NA",,,,,,,
"Octo_vul_AD",1971,1452,"NA",,,,,,,
"Octo_vul_AD",1972,1954,"NA",,,,,,,
"Octo_vul_AD",1973,1127,"NA",,,,,,,
"Octo_vul_AD",1974,1193,"NA",,,,,,,
"Octo_vul_AD",1975,1198,"NA",,,,,,,
"Octo_vul_AD",1976,1262,"NA",,,,,,,
"Octo_vul_AD",1977,1393,"NA",,,,,,,
"Octo_vul_AD",1978,1268,"NA",,,,,,,
"Octo_vul_AD",1979,1193,"NA",,,,,,,
"Octo_vul_AD",1980,1202,"NA",,,,,,,
"Octo_vul_AD",1981,1450,"NA",,,,,,,
"Octo_vul_AD",1982,1558,"NA",,,,,,,
"Octo_vul_AD",1983,1315,"NA",,,,,,,
"Octo_vul_AD",1984,1049,"NA",,,,,,,
"Octo_vul_AD",1985,1107,"NA",,,,,,,
"Octo_vul_AD",1986,1194,"NA",,,,,,,
"Octo_vul_AD",1987,1141,"NA",,,,,,,
"Octo_vul_AD",1988,1026,"NA",,,,,,,
"Octo_vul_AD",1989,881,"NA",,,,,,,
"Octo_vul_AD",1990,1207,"NA",,,,,,,
"Octo_vul_AD",1991,2137,"NA",,,,,,,
"Octo_vul_AD",1992,2191,"NA",,,,,,,
"Octo_vul_AD",1993,2557,"NA",,,,,,,
"Octo_vul_AD",1994,2088,"NA",,,,,,,
"Octo_vul_AD",1995,2140,0.51,,,,,,,
"Octo_vul_AD",1996,1809,1.86,,,,,,,
"Octo_vul_AD",1997,2023,1.45,,,,,,,
"Octo_vul_AD",1998,1676,0.96,,,,,,,
"Octo_vul_AD",1999,1061,1.36,,,,,,,
"Octo_vul_AD",2000,1224,0.51,,,,,,,
"Octo_vul_AD",2001,1820,1.16,,,,,,,
"Octo_vul_AD",2002,1325,1.79,,,,,,,
"Octo_vul_AD",2003,1091,1.1,,,,,,,
"Octo_vul_AD",2004,782,0.41,,,,,,,
"Octo_vul_AD",2005,205,0.08,,,,,,,
"Octo_vul_AD",2006,194.4,0.42,,,,,,,
"Octo_vul_AD",2007,227.9,1.41,,,,,,,
"Octo_vul_AD",2008,142,0.75,,,,,,,
"Octo_vul_AD",2009,319.3,0.11,,,,,,,
"Octo_vul_AD",2010,232.7,0.59,,,,,,,
"Octo_vul_AD",2011,162,1.31,,,,,,,
"Octo_vul_AD",2012,226.2,1.53,,,,,,,
"Octo_vul_AD",2013,306.1,0.57,,,,,,,
"Octo_vul_AD",2014,454,"NA",,,,,,,
"Octo_vul_AD",2015,"NA","NA",,,,,,,
"Page_ery_AD",1970,250,"NA",,,,,,,
"Page_ery_AD",1971,200,"NA",,,,,,,
"Page_ery_AD",1972,396,"NA",,,,,,,
"Page_ery_AD",1973,190,"NA",,,,,,,
"Page_ery_AD",1974,147,"NA",,,,,,,
"Page_ery_AD",1975,194,"NA",,,,,,,
"Page_ery_AD",1976,232,"NA",,,,,,,
"Page_ery_AD",1977,267,"NA",,,,,,,
"Page_ery_AD",1978,261,"NA",,,,,,,
"Page_ery_AD",1979,362,"NA",,,,,,,
"Page_ery_AD",1980,1463,"NA",,,,,,,
"Page_ery_AD",1981,172,"NA",,,,,,,
"Page_ery_AD",1982,189,"NA",,,,,,,
"Page_ery_AD",1983,332,"NA",,,,,,,
"Page_ery_AD",1984,353,"NA",,,,,,,
"Page_ery_AD",1985,370,"NA",,,,,,,
"Page_ery_AD",1986,512,"NA",,,,,,,
"Page_ery_AD",1987,479,"NA",,,,,,,
"Page_ery_AD",1988,301,"NA",,,,,,,
"Page_ery_AD",1989,159,"NA",,,,,,,
"Page_ery_AD",1990,162,"NA",,,,,,,
"Page_ery_AD",1991,187,"NA",,,,,,,
"Page_ery_AD",1992,164,"NA",,,,,,,
"Page_ery_AD",1993,174,"NA",,,,,,,
"Page_ery_AD",1994,232,0.78,,,,,,,
"Page_ery_AD",1995,794,0.35,,,,,,,
"Page_ery_AD",1996,269,0.8,,,,,,,
"Page_ery_AD",1997,321,0.83,,,,,,,
"Page_ery_AD",1998,271,0.3,,,,,,,
"Page_ery_AD",1999,245,2.47,,,,,,,
"Page_ery_AD",2000,201,1.61,,,,,,,
"Page_ery_AD",2001,160,0.69,,,,,,,
"Page_ery_AD",2002,96,3.36,,,,,,,
"Page_ery_AD",2003,75,1.92,,,,,,,
"Page_ery_AD",2004,80,2.56,,,,,,,
"Page_ery_AD",2005,120,1.73,,,,,,,
"Page_ery_AD",2006,166.4,2.54,,,,,,,
"Page_ery_AD",2007,119.9,1.61,,,,,,,
"Page_ery_AD",2008,93.8,3.23,,,,,,,
"Page_ery_AD",2009,85,2.9,,,,,,,
"Page_ery_AD",2010,210,3.12,,,,,,,
"Page_ery_AD",2011,109,2.03,,,,,,,
"Page_ery_AD",2012,96,2.78,,,,,,,
"Page_ery_AD",2013,79,2.8,,,,,,,
"Page_ery_AD",2014,"NA","NA",,,,,,,
"Page_ery_AD",2015,"NA","NA",,,,,,,
"Pect_jac_AD",1970,"NA","NA",,,,,,,
"Pect_jac_AD",1971,"NA","NA",,,,,,,
"Pect_jac_AD",1972,603.26,"NA",,,,,,,
"Pect_jac_AD",1973,974.32,"NA",,,,,,,
"Pect_jac_AD",1974,404.36,"NA",,,,,,,
"Pect_jac_AD",1975,805,"NA",,,,,,,
"Pect_jac_AD",1976,1014,"NA",,,,,,,
"Pect_jac_AD",1977,1110,"NA",,,,,,,
"Pect_jac_AD",1978,434,"NA",,,,,,,
"Pect_jac_AD",1979,238,"NA",,,,,,,
"Pect_jac_AD",1980,734,"NA",,,,,,,
"Pect_jac_AD",1981,1328,"NA",,,,,,,
"Pect_jac_AD",1982,1490,"NA",,,,,,,
"Pect_jac_AD",1983,1386,"NA",,,,,,,
"Pect_jac_AD",1984,1780,"NA",,,,,,,
"Pect_jac_AD",1985,1161,"NA",,,,,,,
"Pect_jac_AD",1986,1575,"NA",,,,,,,
"Pect_jac_AD",1987,1837.38,"NA",,,,,,,
"Pect_jac_AD",1988,700.72,"NA",,,,,,,
"Pect_jac_AD",1989,190.2,"NA",,,,,,,
"Pect_jac_AD",1990,278.87,"NA",,,,,,,
"Pect_jac_AD",1991,744.09,"NA",,,,,,,
"Pect_jac_AD",1992,1129.35,"NA",,,,,,,
"Pect_jac_AD",1993,715.38,"NA",,,,,,,
"Pect_jac_AD",1994,335.91,"NA",,,,,,,
"Pect_jac_AD",1995,1149.56,"NA",,,,,,,
"Pect_jac_AD",1996,1746.81,"NA",,,,,,,
"Pect_jac_AD",1997,1270.34,"NA",,,,,,,
"Pect_jac_AD",1998,720.05,"NA",,,,,,,
"Pect_jac_AD",1999,299.42,"NA",,,,,,,
"Pect_jac_AD",2000,271.53,"NA",,,,,,,
"Pect_jac_AD",2001,192.27,"NA",,,,,,,
"Pect_jac_AD",2002,113.77,"NA",,,,,,,
"Pect_jac_AD",2003,139.97,"NA",,,,,,,
"Pect_jac_AD",2004,193.99,"NA",,,,,,,
"Pect_jac_AD",2005,102.99,2.22,,,,,,,
"Pect_jac_AD",2006,118.65,3.17,,,,,,,
"Pect_jac_AD",2007,77.02,2.59,,,,,,,
"Pect_jac_AD",2008,74.91,3.39,,,,,,,
"Pect_jac_AD",2009,163.6,1.2,,,,"Pect_jac_AD",2010,98.77,1.37
"Pect_jac_AD",2011,81.89,1.79,,,,,,,
"Pect_jac_AD",2012,88.67,1.78,,,,,,,
"Pect_jac_AD",2013,91.81,4.98,,,,,,,
"Pect_jac_AD",2014,77.35,2.82,,,,,,,
"Pect_jac_AD",2015,49.8,4.26,,,,,,,
"Sard_pil_AD",1970,1,"NA",,,,,,,
"Sard_pil_AD",1971,1,"NA",,,,,,,
"Sard_pil_AD",1972,1,"NA",,,,,,,
"Sard_pil_AD",1973,1,"NA",,,,,,,
"Sard_pil_AD",1974,1,"NA",,,,,,,
"Sard_pil_AD",1975,37459,"NA",,,,,,,
"Sard_pil_AD",1976,47906,"NA",,,,,,,
"Sard_pil_AD",1977,55326,"NA",,,,,,,
"Sard_pil_AD",1978,45890,"NA",,,,,,,
"Sard_pil_AD",1979,45252,"NA",,,,,,,
"Sard_pil_AD",1980,51124,"NA",,,,,,,
"Sard_pil_AD",1981,93901,"NA",,,,,,,
"Sard_pil_AD",1982,90400,"NA",,,,,,,
"Sard_pil_AD",1983,89859,"NA",,,,,,,
"Sard_pil_AD",1984,99310,"NA",,,,,,,
"Sard_pil_AD",1985,86769,"NA",,,,,,,
"Sard_pil_AD",1986,79221,"NA",,,,,,,
"Sard_pil_AD",1987,74087,"NA",,,,,,,
"Sard_pil_AD",1988,70898,"NA",,,,,,,
"Sard_pil_AD",1989,76344,"NA",,,,,,,
"Sard_pil_AD",1990,68665,"NA",,,,,,,
"Sard_pil_AD",1991,59994,"NA",,,,,,,
"Sard_pil_AD",1992,46677,"NA",,,,,,,
"Sard_pil_AD",1993,47240,"NA",,,,,,,
"Sard_pil_AD",1994,41110,"NA",,,,,,,
"Sard_pil_AD",1995,40457,"NA",,,,,,,
"Sard_pil_AD",1996,40579,"NA",,,,,,,
"Sard_pil_AD",1997,38484,"NA",,,,,,,
"Sard_pil_AD",1998,33456,"NA",,,,,,,
"Sard_pil_AD",1999,26187,"NA",,,,,,,
"Sard_pil_AD",2000,24343,"NA",,,,,,,
"Sard_pil_AD",2001,24392,"NA",,,,,,,
"Sard_pil_AD",2002,24319,"NA",,,,,,,
"Sard_pil_AD",2003,21207,"NA",,,,,,,
"Sard_pil_AD",2004,26056,95269,,,,,,,
"Sard_pil_AD",2005,17710,49789,,,,,,,
"Sard_pil_AD",2006,21369,112517,,,,,,,
"Sard_pil_AD",2007,22337,141300,,,,,,,
"Sard_pil_AD",2008,26529,276200,,,,,,,
"Sard_pil_AD",2009,30761,216381,,,,,,,
"Sard_pil_AD",2010,42489,204025,,,,,,,
"Sard_pil_AD",2011,57068,549713,,,,,,,
"Sard_pil_AD",2012,56387,213449,,,,,,,
"Sard_pil_AD",2013,59814,449451,,,,,,,
"Sard_pil_AD",2014,"NA","NA",,,,,,,
"Sard_pil_AD",2015,"NA","NA",,,,,,,
"Sepi_off_AD",1970,"NA","NA",,,,,,,
"Sepi_off_AD",1971,"NA","NA",,,,,,,
"Sepi_off_AD",1972,3698,"NA",,,,,,,
"Sepi_off_AD",1973,3390,"NA",,,,,,,
"Sepi_off_AD",1974,3081,"NA",,,,,,,
"Sepi_off_AD",1975,3849,"NA",,,,,,,
"Sepi_off_AD",1976,2677,"NA",,,,,,,
"Sepi_off_AD",1977,2571,"NA",,,,,,,
"Sepi_off_AD",1978,1925,"NA",,,,,,,
"Sepi_off_AD",1979,2507,"NA",,,,,,,
"Sepi_off_AD",1980,4846,"NA",,,,,,,
"Sepi_off_AD",1981,3892,"NA",,,,,,,
"Sepi_off_AD",1982,4201,"NA",,,,,,,
"Sepi_off_AD",1983,4457,"NA",,,,,,,
"Sepi_off_AD",1984,3517,"NA",,,,,,,
"Sepi_off_AD",1985,3821,"NA",,,,,,,
"Sepi_off_AD",1986,4090,"NA",,,,,,,
"Sepi_off_AD",1987,3276,"NA",,,,,,,
"Sepi_off_AD",1988,3633,"NA",,,,,,,
"Sepi_off_AD",1989,2700,"NA",,,,,,,
"Sepi_off_AD",1990,2959,"NA",,,,,,,
"Sepi_off_AD",1991,4414,"NA",,,,,,,
"Sepi_off_AD",1992,2580,"NA",,,,,,,
"Sepi_off_AD",1993,2457,"NA",,,,,,,
"Sepi_off_AD",1994,6105,"NA",,,,,,,
"Sepi_off_AD",1995,3384,"NA",,,,,,,
"Sepi_off_AD",1996,2205,"NA",,,,,,,
"Sepi_off_AD",1997,2359,"NA",,,,,,,
"Sepi_off_AD",1998,2299,"NA",,,,,,,
"Sepi_off_AD",1999,2306,"NA",,,,,,,
"Sepi_off_AD",2000,2263,"NA",,,,,,,
"Sepi_off_AD",2001,7753.55,"NA",,,,,,,
"Sepi_off_AD",2002,3346.84,"NA",,,,,,,
"Sepi_off_AD",2003,4248.02,"NA",,,,,,,
"Sepi_off_AD",2004,4514,"NA",,,,,,,
"Sepi_off_AD",2005,4424,28.35,,,,,,,
"Sepi_off_AD",2006,5488,62.55,,,,,,,
"Sepi_off_AD",2007,9381,92.89,,,,,,,
"Sepi_off_AD",2008,6395,39.56,,,,,,,
"Sepi_off_AD",2009,5801,37.9,,,,,,,
"Sepi_off_AD",2010,3493,16.57,,,,,,,
"Sepi_off_AD",2011,2442,26.28,,,,,,,
"Sepi_off_AD",2012,2694,48.55,,,,,,,
"Sepi_off_AD",2013,3151,31.35,,,,,,,
"Sepi_off_AD",2014,3313,62.78,,,,,,,
"Sepi_off_AD",2015,3411,31.14,,,,,,,
"Sole_sol_AD",1970,"NA","NA",,,,,,,
"Sole_sol_AD",1971,"NA","NA",,,,,,,
"Sole_sol_AD",1972,1719,"NA",,,,,,,
"Sole_sol_AD",1973,1769,"NA",,,,,,,
"Sole_sol_AD",1974,1957,"NA",,,,,,,
"Sole_sol_AD",1975,1826,"NA",,,,,,,
"Sole_sol_AD",1976,2238,"NA",,,,,,,
"Sole_sol_AD",1977,2538,"NA",,,,,,,
"Sole_sol_AD",1978,2165,"NA",,,,,,,
"Sole_sol_AD",1979,2890,"NA",,,,,,,
"Sole_sol_AD",1980,2235,"NA",,,,,,,
"Sole_sol_AD",1981,1123,"NA",,,,,,,
"Sole_sol_AD",1982,1213,"NA",,,,,,,
"Sole_sol_AD",1983,1652,"NA",,,,,,,
"Sole_sol_AD",1984,1416,"NA",,,,,,,
"Sole_sol_AD",1985,1547,"NA",,,,,,,
"Sole_sol_AD",1986,1592,"NA",,,,,,,
"Sole_sol_AD",1987,2653,"NA",,,,,,,
"Sole_sol_AD",1988,1995,"NA",,,,,,,
"Sole_sol_AD",1989,1890,"NA",,,,,,,
"Sole_sol_AD",1990,1235,"NA",,,,,,,
"Sole_sol_AD",1991,1177,"NA",,,,,,,
"Sole_sol_AD",1992,1900,"NA",,,,,,,
"Sole_sol_AD",1993,2013,"NA",,,,,,,
"Sole_sol_AD",1994,2292,"NA",,,,,,,
"Sole_sol_AD",1995,1971,"NA",,,,,,,
"Sole_sol_AD",1996,1220,"NA",,,,,,,
"Sole_sol_AD",1997,1250,"NA",,,,,,,
"Sole_sol_AD",1998,1183,"NA",,,,,,,
"Sole_sol_AD",1999,1278,"NA",,,,,,,
"Sole_sol_AD",2000,1036,"NA",,,,,,,
"Sole_sol_AD",2001,1104,"NA",,,,,,,
"Sole_sol_AD",2002,1075,"NA",,,,,,,
"Sole_sol_AD",2003,2107,"NA",,,,,,,
"Sole_sol_AD",2004,1822,"NA",,,,,,,
"Sole_sol_AD",2005,1994,26.17,,,,,,,
"Sole_sol_AD",2006,2022,32.54,,,,,,,
"Sole_sol_AD",2007,1588,36.43,,,,,,,
"Sole_sol_AD",2008,1325,29,,,,,,,
"Sole_sol_AD",2009,1954,22.4,,,,,,,
"Sole_sol_AD",2010,1614,26.63,,,,,,,
"Sole_sol_AD",2011,1589,28.91,,,,,,,
"Sole_sol_AD",2012,1859,41.98,,,,,,,
"Sole_sol_AD",2013,1253,50.03,,,,,,,
"Sole_sol_AD",2014,2048,89.98,,,,,,,
"Sole_sol_AD",2015,2150.97,60.54,,,,,,,
"Squi_man_AD",1970,3060,"NA",,,,,,,
"Squi_man_AD",1971,3235,"NA",,,,,,,
"Squi_man_AD",1972,3858,"NA",,,,,,,
"Squi_man_AD",1973,2540,"NA",,,,,,,
"Squi_man_AD",1974,2619,"NA",,,,,,,
"Squi_man_AD",1975,2861,"NA",,,,,,,
"Squi_man_AD",1976,3045,"NA",,,,,,,
"Squi_man_AD",1977,3250,"NA",,,,,,,
"Squi_man_AD",1978,2679,"NA",,,,,,,
"Squi_man_AD",1979,2596,"NA",,,,,,,
"Squi_man_AD",1980,2388,"NA",,,,,,,
"Squi_man_AD",1981,2467,"NA",,,,,,,
"Squi_man_AD",1982,2467,"NA",,,,,,,
"Squi_man_AD",1983,2935,"NA",,,,,,,
"Squi_man_AD",1984,3598,"NA",,,,,,,
"Squi_man_AD",1985,3410,"NA",,,,,,,
"Squi_man_AD",1986,2941,"NA",,,,,,,
"Squi_man_AD",1987,2490,"NA",,,,,,,
"Squi_man_AD",1988,1945,"NA",,,,,,,
"Squi_man_AD",1989,2590,"NA",,,,,,,
"Squi_man_AD",1990,2404,"NA",,,,,,,
"Squi_man_AD",1991,2877,"NA",,,,,,,
"Squi_man_AD",1992,3705,"NA",,,,,,,
"Squi_man_AD",1993,2761,"NA",,,,,,,
"Squi_man_AD",1994,3024,"NA",,,,,,,
"Squi_man_AD",1995,3426,"NA",,,,,,,
"Squi_man_AD",1996,4039,"NA",,,,,,,
"Squi_man_AD",1997,3425,"NA",,,,,,,
"Squi_man_AD",1998,2665,"NA",,,,,,,
"Squi_man_AD",1999,3669,"NA",,,,,,,
"Squi_man_AD",2000,3996,"NA",,,,,,,
"Squi_man_AD",2001,3996,"NA",,,,,,,
"Squi_man_AD",2002,4128,"NA",,,,,,,
"Squi_man_AD",2003,3714,"NA",,,,,,,
"Squi_man_AD",2004,4485,"NA",,,,,,,
"Squi_man_AD",2005,4152,17.09,,,,,,,
"Squi_man_AD",2006,4381,8.72,,,,,,,
"Squi_man_AD",2007,4768,3.32,,,,,,,
"Squi_man_AD",2008,4242,9.63,,,,,,,
"Squi_man_AD",2009,4769,14.67,,,,,,,
"Squi_man_AD",2010,4867,18.61,,,,,,,
"Squi_man_AD",2011,3153,17.72,,,,,,,
"Squi_man_AD",2012,3153,14.06,,,,,,,
"Squi_man_AD",2013,2262,16.52,,,,,,,
"Squi_man_AD",2014,3150,"NA",,,,,,,
"Squi_man_AD",2015,"NA","NA",,,,,,,
"Cham_gal_AD",1970,13622,"NA",,,,,,,
"Cham_gal_AD",1971,9997,"NA",,,,,,,
"Cham_gal_AD",1972,14598,"NA",,,,,,,
"Cham_gal_AD",1973,9027,"NA",,,,,,,
"Cham_gal_AD",1974,26695,"NA",,,,,,,
"Cham_gal_AD",1975,48973,"NA",,,,,,,
"Cham_gal_AD",1976,37167,"NA",,,,,,,
"Cham_gal_AD",1977,11424,"NA",,,,,,,
"Cham_gal_AD",1978,8976,"NA",,,,,,,
"Cham_gal_AD",1979,20381,"NA",,,,,,,
"Cham_gal_AD",1980,26041,"NA",,,,,,,
